population_size,num_samples,r,seq_len,model,d,t1,t2
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1529147.1095305535,1299461.9878591388
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4769396.226009073,1254686.434715533
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1299461.9878591388,4769396.226009073
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1254686.434715533,735813.254627923
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,735813.254627923,1451059.6758063675
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,634308.4773649581,396526.9877570241
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1451059.6758063675,634308.4773649581
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2864860.8644265854,1736141.9721855137
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,396526.9877570241,2864860.8644265854
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1736141.9721855137,1093216.4051328495
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1093216.4051328495,1259539.2783377925
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1259539.2783377925,1886552.7911243844
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1886552.7911243844,211982.96040884007
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,211982.96040884007,652515.2626781787
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,652515.2626781787,3653874.748346737
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3653874.748346737,4005772.086430158
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4005772.086430158,1421874.8859965694
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1421874.8859965694,1385305.7197837846
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1385305.7197837846,2708934.2099014106
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2708934.2099014106,1449293.750300119
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1449293.750300119,2536326.485514201
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2536326.485514201,382632.67899419426
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,382632.67899419426,899241.9551866475
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,899241.9551866475,644737.9484256171
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,644737.9484256171,8667315.250034874
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,8667315.250034874,939194.288382694
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,939194.288382694,111781.58772437501
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,111781.58772437501,229586.25368102323
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,229586.25368102323,1534677.6261653027
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1534677.6261653027,3259141.179321786
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3259141.179321786,1113897.50091675
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1113897.50091675,107770.20895273444
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,107770.20895273444,2192574.464180875
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2192574.464180875,1344543.157460854
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1344543.157460854,1776819.8730675012
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1506459.0251516092,1938948.1893825536
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1776819.8730675012,1506459.0251516092
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1938948.1893825536,255517.29479274128
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,255517.29479274128,1198318.2142488696
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1198318.2142488696,561751.0975146933
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,561751.0975146933,136463.95927900335
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,136463.95927900335,543308.3363116803
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,543308.3363116803,5256256.137846966
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,5256256.137846966,2411588.5167948203
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2411588.5167948203,7677993.379003191
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1784514.2343263316,1058802.6279819848
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,7677993.379003191,1784514.2343263316
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1906345.138309223,2833103.850793944
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1058802.6279819848,1906345.138309223
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2833103.850793944,4320015.657950986
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4320015.657950986,4085960.153101536
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4085960.153101536,2598033.5027825623
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2598033.5027825623,4125475.9567831433
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4125475.9567831433,444662.2570342657
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,444662.2570342657,7324086.358714891
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,7324086.358714891,2641426.59382285
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2641426.59382285,963090.1446564975
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,963090.1446564975,2156626.573463518
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2156626.573463518,455278.6202575493
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,455278.6202575493,553300.7440238531
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,553300.7440238531,305403.082840892
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,305403.082840892,376629.24112040317
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,376629.24112040317,4321761.153437299
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4321761.153437299,1421119.9518637552
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1421119.9518637552,7037552.40858503
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,7037552.40858503,4287072.127191442
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4287072.127191442,108639.66335517616
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,108639.66335517616,946645.3833310944
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,946645.3833310944,6899892.698302087
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,6899892.698302087,4019265.0689486293
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4019265.0689486293,1248886.1114092288
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1248886.1114092288,3229490.30991078
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3229490.30991078,931133.1815334007
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,931133.1815334007,3185673.5183646525
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3185673.5183646525,235057.46191443375
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,235057.46191443375,1128837.9849017395
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1128837.9849017395,1614915.5623716493
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1614915.5623716493,1636801.7779678972
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1636801.7779678972,2498673.72482185
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,184777.98837986123,3947663.7784958524
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2498673.72482185,184777.98837986123
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3947663.7784958524,4082113.5241568564
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4082113.5241568564,795447.0700907913
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,795447.0700907913,229694.91398270987
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,229694.91398270987,229694.91398270987
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,229694.91398270987,2939922.2221297286
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2939922.2221297286,1145702.7219841473
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1145702.7219841473,506186.02829011856
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,506186.02829011856,2634323.4122716426
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2634323.4122716426,2437207.8267913135
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2437207.8267913135,854166.3128482925
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,854166.3128482925,747090.8535667856
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,747090.8535667856,3257537.2829006445
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3257537.2829006445,133487.55353193125
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,133487.55353193125,322767.09194554604
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,322767.09194554604,289088.7663107409
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,289088.7663107409,5917878.504348691
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,5917878.504348691,795997.9398870635
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,795997.9398870635,5368382.813350904
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,5368382.813350904,1510547.88938566
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1510547.88938566,295793.6082892817
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,295793.6082892817,4660331.867626155
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4660331.867626155,6879874.07139546
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,6879874.07139546,3434212.6800933485
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3434212.6800933485,801879.9419359628
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,801879.9419359628,1009402.3913683088
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1009402.3913683088,2309224.9180426225
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2309224.9180426225,2485606.661377447
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2485606.661377447,1755049.9116050678
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1755049.9116050678,651469.8137388375
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,651469.8137388375,3018354.3160220357
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3018354.3160220357,9696135.548535628
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,9696135.548535628,901182.2767056739
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,901182.2767056739,4546996.6922803
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4546996.6922803,1069074.505102219
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1069074.505102219,255185.2006178724
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,255185.2006178724,4085596.246630509
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4085596.246630509,221584.14551284985
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,221584.14551284985,446577.8105134668
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,446577.8105134668,1002574.734454575
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1002574.734454575,2427422.6792076738
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2427422.6792076738,173970.44394390346
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,173970.44394390346,636940.3889369486
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,636940.3889369486,828143.6591150588
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,828143.6591150588,4016660.1107737585
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4016660.1107737585,1331743.866240116
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1331743.866240116,1184635.5543527203
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1184635.5543527203,513097.35330379853
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,513097.35330379853,2929370.423993042
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2929370.423993042,799763.1252475433
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,799763.1252475433,967804.173272578
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,967804.173272578,1200683.3932397247
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1200683.3932397247,2195458.4047912913
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2195458.4047912913,4195812.859421039
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,4195812.859421039,1759165.769618435
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1759165.769618435,485737.2292819604
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,485737.2292819604,190904.13332894514
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,190904.13332894514,2188575.0015263297
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2188575.0015263297,943814.2365658842
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,943814.2365658842,286475.25585395924
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,286475.25585395924,262394.3325733593
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,262394.3325733593,2139142.2367868535
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,2139142.2367868535,1711463.4666750105
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1711463.4666750105,196603.24042188155
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,196603.24042188155,3221284.033105533
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,3221284.033105533,1364167.8009432103
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1364167.8009432103,1298269.6334623462
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,1298269.6334623462,290942.24821780156
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,290942.24821780156,747312.2122759406
1000000.0,2,1e-08,1000000.0,smck_10,1000.0,747312.2122759406,2173306.246925228
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,262613.3897622844,2647380.6014790717
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2647380.6014790717,82248.60448730722
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,82248.60448730722,2036183.7982200743
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2036183.7982200743,8252999.639576495
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,8252999.639576495,1635532.5348555532
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1635532.5348555532,2744947.64525047
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2744947.64525047,1522548.1500716566
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1522548.1500716566,668719.1490352573
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,668719.1490352573,1953069.8854490442
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1953069.8854490442,2096340.1748839302
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2096340.1748839302,321656.0542985171
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,321656.0542985171,2913913.821705102
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2913913.821705102,4122978.628709428
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4122978.628709428,74385.65263113249
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,74385.65263113249,1698667.2097641528
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1698667.2097641528,2611806.3727373704
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2611806.3727373704,2370599.3281092136
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2370599.3281092136,3405474.9760114388
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3405474.9760114388,1528749.8383185277
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1528749.8383185277,1052903.5857338437
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1052903.5857338437,1037494.7364148186
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1037494.7364148186,1283505.5656056462
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1283505.5656056462,5744993.180405988
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,5744993.180405988,2044537.8006130513
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2044537.8006130513,1262124.728089152
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1262124.728089152,3888375.106297197
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3888375.106297197,372932.33143858577
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,372932.33143858577,4442565.927891033
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4442565.927891033,1610905.199646263
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1610905.199646263,766688.4064001199
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,766688.4064001199,1743598.9184292196
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1743598.9184292196,9475946.009401977
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,9475946.009401977,1047489.6314307201
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1047489.6314307201,1649651.9446698118
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1649651.9446698118,1435262.1253345734
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1435262.1253345734,1153894.8096262207
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1153894.8096262207,257570.97194118964
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,257570.97194118964,2071478.7644882568
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2071478.7644882568,121135.74926298826
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,121135.74926298826,2212552.7233905
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2212552.7233905,2212876.5881124665
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2212876.5881124665,632361.4747012957
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,632361.4747012957,1011138.7694595713
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1011138.7694595713,1011138.7694595713
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1011138.7694595713,59533.942075671366
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,59533.942075671366,4332144.736696469
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4332144.736696469,609956.5657289987
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,609956.5657289987,2816694.9593262165
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,530205.5220387038,4242936.488169985
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4242936.488169985,818571.2596517506
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2816694.9593262165,530205.5220387038
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,818571.2596517506,64738.1884215263
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,64738.1884215263,224005.56547616908
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,224005.56547616908,1320431.6322353159
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1320431.6322353159,2693277.160103372
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2693277.160103372,1982405.5948712411
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1982405.5948712411,797989.42104937
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,797989.42104937,1919606.2984763891
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1919606.2984763891,579542.4015150557
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,579542.4015150557,52499.887757414304
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,52499.887757414304,699490.221094226
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,699490.221094226,885207.6876617002
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,885207.6876617002,1275933.0032563296
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1275933.0032563296,6364970.015839319
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,6364970.015839319,691991.6364591508
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,691991.6364591508,5213702.6802191865
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,5033446.259763852,380121.04298854567
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,5213702.6802191865,5033446.259763852
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,347058.1509978265,886322.9168583036
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,380121.04298854567,347058.1509978265
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,886322.9168583036,1276090.7010146866
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1276090.7010146866,1860171.0344512197
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1860171.0344512197,2642202.7722276677
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2642202.7722276677,6568536.798587051
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,6568536.798587051,1112065.8092766088
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1112065.8092766088,391604.4734051365
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,391604.4734051365,2531920.2244713525
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2531920.2244713525,2151624.437483171
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2151624.437483171,77779.11512302245
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,77779.11512302245,77779.11512302245
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,77779.11512302245,385228.2557104459
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,385228.2557104459,3372923.142138817
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3372923.142138817,3736956.8736335104
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3736956.8736335104,8429639.160311667
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,8429639.160311667,3641729.044381003
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3641729.044381003,1320967.8009126694
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1320967.8009126694,4061549.3458462562
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4061549.3458462562,35234.16127029154
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,35234.16127029154,3121301.527134873
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3121301.527134873,3253595.244614508
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3253595.244614508,2719661.7342679943
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2719661.7342679943,443111.8296192878
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,443111.8296192878,329974.1409902577
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,329974.1409902577,398289.0445329333
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,398289.0445329333,184699.29558916957
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,184699.29558916957,608651.9376511503
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,608651.9376511503,478483.61465896067
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1273321.9728673592,383440.14942282817
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,478483.61465896067,1273321.9728673592
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,383440.14942282817,2593332.1837074077
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2593332.1837074077,383121.7445202368
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,383121.7445202368,458357.5523801624
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,458357.5523801624,3547098.243749945
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3547098.243749945,3133551.6208049958
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3133551.6208049958,481302.47708429734
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,481302.47708429734,1346534.2078672796
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1346534.2078672796,7363162.64403237
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,7363162.64403237,1861558.8615962572
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1861558.8615962572,2822371.4892074005
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2822371.4892074005,2086654.3221016093
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2086654.3221016093,3939363.7064850014
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3939363.7064850014,1180175.532791938
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1180175.532791938,311752.9696562616
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,311752.9696562616,1351638.6207385503
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2324194.9979734174,20905.474646293824
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1351638.6207385503,2324194.9979734174
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,20905.474646293824,472226.74846354645
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,472226.74846354645,1254422.345119013
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1254422.345119013,212413.0149564025
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,212413.0149564025,308643.4677233562
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,308643.4677233562,3332898.0764779113
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3332898.0764779113,3740561.1480088956
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3740561.1480088956,143753.78422881712
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,143753.78422881712,1718252.1447581556
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,787009.1603867695,4551088.811614192
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1718252.1447581556,787009.1603867695
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4551088.811614192,172139.7271927482
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,172139.7271927482,571471.4269819519
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,571471.4269819519,5170700.875920904
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,5170700.875920904,684645.4917838639
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,684645.4917838639,4758683.857048172
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4758683.857048172,2068087.1938283707
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2068087.1938283707,389573.1130573566
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,389573.1130573566,696702.0811641746
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,696702.0811641746,3894623.858359313
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3894623.858359313,3089073.4552475284
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,669874.1524588151,2252284.280623771
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,3089073.4552475284,669874.1524588151
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,7073493.122385841,1595334.5541435708
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2252284.280623771,7073493.122385841
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1595334.5541435708,1060136.6010187184
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1060136.6010187184,1013963.5475743099
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1013963.5475743099,5319310.541335551
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,5319310.541335551,1852700.616747021
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1852700.616747021,1075847.1654413573
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1075847.1654413573,2323015.712162162
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2323015.712162162,337918.74432001176
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,337918.74432001176,2037251.341775755
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,2037251.341775755,7834592.709998493
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,7834592.709998493,1303552.9600783512
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,1303552.9600783512,4242463.351778553
1000000.0,2,1e-08,1000000.0,smck_1000,1000.0,4242463.351778553,259693.6986717056
